ID,Node
1943,"[4402.969009113673, 2506.183871314433, 75]"
1943,"[4437.617241391813, 2347.0848455474597, 76]"
1943,"[4414.2827176126575, 2421.3310575720475, 53]"
1943,"[4430.546173579947, 2379.611757482041, 58]"
1943,"[4394.483727739434, 2653.2620818012347, 78]"
1944,"[2623.888347648319, 4163.642166415701, 48]"
1944,"[2635.9091629284894, 4148.792924010783, 50]"
1944,"[2629.5452018978112, 4163.642166415701, 48]"
1946,"[4074.1643558619276, 2840.64537881567, 205]"
1946,"[4028.9095218659886, 2967.9245994292487, 195]"
1946,"[4045.880084614466, 2778.419982071254, 181]"
1946,"[3988.6044353383554, 2960.1464248361967, 177]"
1946,"[4025.3739879600553, 2746.6001769178592, 169]"
1946,"[4063.5577541441294, 2875.2936110938113, 203]"
1946,"[4044.4658710520926, 2904.2849891224596, 198]"
1946,"[4040.9303371461597, 2766.3991667910827, 173]"
1946,"[4033.8592693342944, 2903.577882341273, 193]"
1946,"[4043.051657489719, 2815.189534692954, 192]"
1946,"[4017.5958133670038, 2921.255551870937, 187]"
1946,"[4056.486686332264, 2729.629614169382, 189]"
1946,"[4034.5663761154806, 2861.8585822512664, 192]"
1946,"[4048.7085117392116, 2806.704253318716, 196]"
1946,"[4052.2440456451445, 2780.5413024148133, 187]"
1946,"[4058.6080066758236, 2851.959087314655, 203]"
1946,"[4052.244045645145, 2735.2864684188744, 188]"
1946,"[4028.9095218659886, 2965.096172304502, 194]"
1946,"[4045.172977833279, 2794.6834380385444, 192]"
1946,"[4055.0724727698907, 2739.5291091059935, 191]"
1946,"[4023.9597743976824, 2931.8621535887346, 192]"
1946,"[4052.9511524263307, 2752.9641379485383, 194]"
1946,"[3987.190221775982, 2989.8449096460313, 173]"
1946,"[4002.7465709620865, 2978.531201147047, 183]"
1946,"[4030.3237354283615, 2942.468755306533, 192]"
1946,"[4026.0810947412424, 2743.0646430119264, 171]"
1946,"[4059.31511345701, 2800.340292288037, 197]"
1946,"[3997.7968234937807, 3004.694152050949, 182]"
1946,"[4044.4658710520926, 2785.4910498831196, 185]"
1946,"[4053.6582592075174, 2723.9727599198895, 184]"
1946,"[4045.8800846144654, 2785.491049883119, 185]"
1946,"[4021.131347272936, 2742.35753623074, 170]"
1948,"[3248.9707422172264, 3648.868429711894, 40]"
1948,"[3245.4352083112935, 3587.3501397486643, 29]"
1948,"[3292.1042558696063, 3619.8770516832456, 57]"
1948,"[3246.849421873667, 3692.0019433642738, 23]"
1948,"[3241.1925676241744, 3530.78159725374, 25]"
1948,"[3276.5479066835023, 3564.7227227506946, 49]"
1948,"[3277.255013464688, 3647.454216149521, 55]"
1948,"[3249.677848998413, 3553.4090142517102, 31]"
1948,"[3240.485460842988, 3696.9516908325795, 19]"
1948,"[3240.485460842988, 3689.8806230207138, 30]"
1948,"[3206.544335346034, 3672.9100602722365, 0]"
1948,"[3236.2428201558687, 3688.4664094583404, 14]"
1948,"[3249.677848998413, 3634.0191873069766, 37]"
1948,"[3268.0626253092632, 3634.019187306976, 53]"
1948,"[3228.4646455628163, 3561.894295625949, 5]"
1948,"[3219.979364188578, 3631.1907601822304, 1]"
1948,"[3265.2341981845166, 3619.8770516832456, 43]"
1948,"[3229.1717523440034, 3606.442022840701, 11]"
1948,"[3233.414393031123, 3586.6430329674777, 11]"
1948,"[3243.313887967734, 3681.395341646475, 19]"
1948,"[3219.979364188578, 3676.445594178169, 9]"
1948,"[3292.104255869606, 3617.0486245584993, 58]"
1948,"[3242.6067811865473, 3529.367383691367, 23]"
1948,"[3246.14231509248, 3549.8734803457774, 29]"
1948,"[3256.0418100290917, 3670.0816331474907, 47]"
1948,"[3250.3849557795993, 3646.0400025871477, 33]"
1948,"[3260.2844507162113, 3556.9445481576427, 36]"
1948,"[3224.222004875697, 3584.5217126239186, 5]"
1948,"[3251.092062560786, 3594.42120756053, 37]"
1948,"[3250.3849557795997, 3633.31208052579, 39]"
1948,"[3282.2047609329948, 3629.776546619857, 56]"
1948,"[3240.485460842988, 3663.010565335625, 17]"
1948,"[3263.1128778409575, 3511.6897141617037, 36]"
1948,"[3232.7072862499363, 3619.8770516832456, 9]"
1949,"[4410.747183706724, 2480.0209204105304, 176]"
1949,"[4420.646678643336, 2475.7782797234113, 181]"
1949,"[4402.261902332486, 2460.221930537308, 165]"
1949,"[4410.0400769255375, 2357.691447265258, 169]"
1949,"[4410.0400769255375, 2483.5564543164637, 177]"
1949,"[4418.525358299776, 2426.98791182154, 177]"
1949,"[4406.504543019605, 2413.5528829789955, 163]"
1949,"[4398.726368426553, 2436.8874067581514, 160]"
1949,"[4414.989824393843, 2467.292998349173, 170]"
1949,"[4421.353785424522, 2363.3483015147503, 178]"
1949,"[4410.0400769255375, 2431.230552508659, 169]"
1949,"[4427.717746455201, 2399.4107473552644, 183]"
1949,"[4418.525358299776, 2486.38488144121, 172]"
1949,"[4414.282717612657, 2470.8285322551055, 184]"
1949,"[4406.504543019605, 2372.5406896701757, 164]"
1949,"[4402.261902332486, 2472.949852598665, 165]"
1949,"[4402.969009113672, 2435.473193195778, 166]"
1949,"[4416.404037956217, 2423.452377915607, 182]"
1949,"[4416.404037956217, 2488.5062017847695, 175]"
1949,"[4427.717746455201, 2337.185350610848, 181]"
1950,"[3845.061758757486, 2962.2677451797563, 237]"
1950,"[3815.3632739476516, 3004.694152050949, 223]"
1950,"[3853.5470401317248, 2922.6697654333097, 240]"
1950,"[3835.869370602061, 2964.389065523316, 233]"
1950,"[3814.6561671664645, 2992.673336770778, 219]"
1950,"[3815.363273947651, 3001.865724926203, 223]"
1950,"[3824.5556621030764, 2974.288560459928, 222]"
1950,"[3838.697797726807, 2991.259123208405, 239]"
1950,"[3820.313021415957, 2985.602268958912, 229]"
1951,"[3750.309450078489, 3230.9683220306442, 208]"
1951,"[3774.3510806388313, 2996.208870676711, 191]"
1951,"[3784.250575575443, 3064.091121670619, 200]"
1951,"[3765.8657992645926, 3206.9266914703016, 215]"
1951,"[3784.9576823566294, 3169.450032067415, 225]"
1951,"[3769.4013331705255, 3093.082499699268, 205]"
1951,"[3782.83636201307, 3035.8068504231574, 201]"
1951,"[3778.593721325951, 2976.4098808034873, 191]"
1951,"[3792.028750168495, 3194.9058761901306, 234]"
1951,"[3778.593721325951, 3078.23325729435, 197]"
1951,"[3734.7531008923847, 3228.139894905898, 205]"
1951,"[3784.2505755754432, 3131.9733726645277, 211]"
1951,"[3759.501838233914, 3221.7759338752194, 209]"
1951,"[3736.8744212359443, 3213.2906525009803, 203]"
1951,"[3790.614536606122, 3180.763740566399, 227]"
1951,"[3792.028750168495, 3138.3373336952063, 228]"
1951,"[3794.1500705120548, 3148.943935413005, 228]"
1951,"[3781.4221484506966, 3126.3165184150353, 211]"
1951,"[3772.9368670764584, 3133.387586226901, 213]"
1951,"[3759.501838233914, 3224.604360999965, 213]"
1951,"[3775.058187420018, 3094.4967132616403, 197]"
1951,"[3746.066809391369, 3230.9683220306442, 210]"
1951,"[3773.643973857645, 3008.229685956882, 192]"
1951,"[3770.8155467328984, 3228.8470016870847, 231]"
1951,"[3808.2922061357854, 3191.3703422841977, 244]"
1951,"[3776.472400982391, 3141.1657608199525, 211]"
1951,"[3770.108439951712, 3184.2992744723324, 212]"
1951,"[3786.371895919003, 3189.249021940638, 225]"
1951,"[3785.664789137816, 3120.6596641655433, 210]"
1951,"[3789.9074298249357, 3164.500284599109, 223]"
1951,"[3787.7861094813757, 3119.952557384356, 216]"
1951,"[3785.664789137816, 3198.441410096063, 229]"
1951,"[3774.3510806388313, 3199.8556236584363, 214]"
1951,"[3753.8449839844216, 3254.3028458098006, 213]"
1951,"[3775.7652942012046, 3178.64242022284, 219]"
1951,"[3811.8277400417187, 3180.7637405663995, 244]"
1951,"[3770.815546732899, 3138.3373336952063, 208]"
1952,"[3869.103389317829, 2924.0839789956826, 266]"
1952,"[3856.375467256471, 2912.770270496698, 257]"
1952,"[3835.8693706020613, 2994.087550333151, 251]"
1952,"[3834.455157039688, 2957.3179977114505, 244]"
1952,"[3871.2247096613883, 2943.17586208772, 270]"
1952,"[3837.990690945621, 2965.0961723045025, 250]"
1952,"[3868.3962825366425, 2940.3474349629732, 269]"
1952,"[3840.8191180703666, 2936.8119010570404, 249]"
1952,"[3852.1328265693514, 2921.2555518709364, 255]"
1952,"[3837.9906909456204, 2966.5103858668754, 251]"
1952,"[3862.032321505963, 2932.5692603699213, 272]"
1952,"[3862.7394282871496, 2895.0926009670343, 262]"
1953,"[3940.52117421767, 2920.54844508975, 134]"
1953,"[3941.935387780043, 2888.021533155169, 109]"
1953,"[3941.2282809988565, 2952.3682502431448, 101]"
1953,"[3944.0567081236027, 2894.3854941858476, 124]"
1953,"[3973.0480861522515, 2803.168719412783, 140]"
1953,"[3937.692747092924, 2984.1880553965393, 110]"
1953,"[3941.2282809988565, 2918.42712474619, 123]"
1953,"[3948.299348810722, 3011.765219862815, 85]"
1953,"[3960.3201640908933, 2862.565689032453, 136]"
1953,"[3973.7551929334377, 2785.4910498831196, 143]"
1953,"[3933.4501064058045, 2964.389065523316, 88]"
1953,"[3947.5922420295356, 2871.0509704066917, 125]"
1953,"[3953.9562030602146, 2864.6870093760126, 125]"
1953,"[3964.562804778013, 2897.9210280917805, 146]"
1953,"[3931.328786062245, 2986.3093757400984, 94]"
1953,"[3940.5211742176703, 2921.962658652123, 91]"
1953,"[3948.2993488107218, 2926.912406120429, 127]"
1953,"[3941.228280998857, 2997.6230842390837, 93]"
1953,"[3975.8765132769972, 2808.8255736622755, 137]"
1953,"[3947.5922420295356, 2957.3179977114505, 116]"
1953,"[3930.6216792810583, 2950.2469298995848, 111]"
1953,"[3934.157213186991, 2948.125609556025, 111]"
1953,"[3944.7638149047893, 2868.2225432819455, 120]"
1953,"[3938.3998538741102, 2909.9418433719516, 102]"
1953,"[3950.4206691542818, 2868.2225432819455, 122]"
1953,"[3940.52117421767, 2979.94541470942, 87]"
1953,"[3933.450106405805, 2999.7444045826433, 94]"
1953,"[3940.52117421767, 2934.690580713481, 120]"
1953,"[3943.3496013424165, 2955.903784149077, 113]"
1953,"[3939.814067436483, 2994.7946571143375, 87]"
1953,"[3932.742999624618, 2949.5398231183985, 103]"
1953,"[3966.6841251215724, 2813.7753211305812, 138]"
1953,"[3955.370416622587, 2854.787514439401, 125]"
1953,"[3964.5628047780124, 2807.411360099902, 134]"
1953,"[3951.8348827166546, 2851.2519805334687, 123]"
1953,"[3954.6633098414013, 2902.1636687788996, 137]"
1953,"[3953.9562030602146, 2925.498192558056, 132]"
1954,"[4429.131960017574, 2344.2564184227135, 197]"
1954,"[4414.2827176126575, 2458.100610193748, 190]"
1954,"[4421.353785424522, 2371.8335828889894, 197]"
1954,"[4439.031454954186, 2416.3813101037413, 214]"
1954,"[4427.717746455201, 2392.339679543399, 199]"
1954,"[4410.747183706724, 2488.5062017847695, 199]"
1954,"[4441.152775297745, 2357.6914472652584, 202]"
1954,"[4426.303532892828, 2399.4107473552644, 202]"
1954,"[4442.566988860119, 2429.816338946286, 212]"
1954,"[4431.9603871423205, 2399.410747355264, 199]"
1954,"[4440.445668516559, 2437.594513539338, 208]"
1954,"[4436.2030278294405, 2388.0970388562796, 206]"
1954,"[4439.031454954186, 2378.197543919668, 208]"
1954,"[4426.303532892828, 2447.4940084759496, 202]"
1954,"[4420.646678643336, 2362.6411947335637, 193]"
1954,"[4443.274095641305, 2371.126476107803, 201]"
1954,"[4427.010639674015, 2398.7036405740782, 199]"
1954,"[4420.646678643336, 2464.4645712244264, 191]"
1955,"[3990.725755681915, 2825.0890296295656, 157]"
1955,"[3986.483114994796, 2849.1306601899087, 154]"
1955,"[3997.0897167125936, 2862.565689032453, 170]"
1955,"[3990.725755681915, 2857.615941564147, 163]"
1955,"[3999.211037056153, 2887.3144263739823, 166]"
1955,"[3990.725755681915, 2864.6870093760126, 158]"
1955,"[3975.8765132769977, 2897.9210280917805, 157]"
1955,"[4006.9892116492056, 2865.3941161571993, 173]"
1955,"[3996.3826099314074, 2792.5621176949844, 163]"
1955,"[3997.7968234937803, 2898.6281348729667, 168]"
1955,"[3999.211037056153, 2876.0007178749975, 167]"
1955,"[3980.8262607453034, 2928.3266196828017, 158]"
1955,"[3982.2404743076763, 2895.799707748221, 160]"
1955,"[4000.6252506185265, 2857.615941564147, 166]"
1955,"[3978.7049404017434, 2917.7200179650035, 161]"
1956,"[3382.613923861484, 3428.9582207628773, 244]"
1956,"[3374.128642487245, 3431.786647887624, 236]"
1956,"[3366.3504678941936, 3398.552629171856, 234]"
1956,"[3376.9570696119918, 3414.8160851391467, 239]"
1958,"[3425.040330732677, 3375.2181053926997, 292]"
1958,"[3401.7058069535206, 3392.8957749223637, 298]"
1958,"[3418.676369701998, 3407.037910546095, 293]"
1958,"[3427.868757857423, 3411.9876580144005, 282]"
1958,"[3396.048952704028, 3465.020666603392, 288]"
1958,"[3427.1616510762365, 3411.280551233214, 283]"
1960,"[3874.760243567321, 2953.7824638055176, 298]"
1960,"[3859.203894381217, 2939.640328181787, 285]"
1960,"[3874.7602435673207, 2962.2677451797563, 296]"
1963,"[4506.206599166908, 2306.7797590198265, 250]"
1963,"[4521.762948353013, 2279.9097013347377, 251]"
1963,"[4513.277666978774, 2308.1939725821994, 245]"
1963,"[4521.055841571826, 2272.1315267416862, 258]"
1963,"[4511.8634534164, 2309.6081861445728, 249]"
1963,"[4506.9137059480945, 2325.8716421118634, 249]"
1963,"[4496.307104230296, 2318.0934675188114, 243]"
1964,"[3528.985027567099, 3347.6409409264247, 23]"
1964,"[3560.0977259393076, 3284.001330619635, 52]"
1964,"[3574.239861563038, 3269.8591949959045, 54]"
1964,"[3513.4286783809953, 3276.93026280777, 1]"
1964,"[3547.3698038779494, 3281.1729034948894, 28]"
1964,"[3560.804832720494, 3266.3236610899717, 40]"
1964,"[3539.5916292848974, 3276.223156026583, 33]"
1964,"[3546.6626970967627, 3270.566301777091, 36]"
1964,"[3557.9764055957476, 3284.708437400822, 42]"
1964,"[3561.5119395016804, 3272.6876221206508, 52]"
1964,"[3543.834269972017, 3290.3652916503142, 25]"
1964,"[3571.4114344382924, 3242.9891373108157, 56]"
1964,"[3543.834269972017, 3276.2231560265836, 27]"
1964,"[3531.8134546918454, 3347.640940926425, 30]"
1964,"[3547.3698038779494, 3292.4866119938742, 29]"
1964,"[3524.0352800987935, 3363.9043968937153, 24]"
1964,"[3530.399241129472, 3319.356669678963, 22]"
1964,"[3529.692134348286, 3329.963271396761, 16]"
1966,"[4477.922327919447, 2349.2061658910193, 23]"
1966,"[4484.9933957313115, 2359.1056608276313, 29]"
1966,"[4480.043648263006, 2351.327486234579, 17]"
1966,"[4482.872075387752, 2385.2686117315334, 26]"
1966,"[4476.508114357073, 2335.0640302672887, 18]"
1966,"[4480.750755044192, 2326.57874889305, 19]"
1966,"[4477.21522113826, 2392.3396795433987, 29]"
1966,"[4479.336541481819, 2401.532067698824, 26]"
1968,"[4135.682645825157, 2764.98495322871, 280]"
1968,"[4139.925286512276, 2811.6540007870217, 281]"
1968,"[4113.762335608374, 2779.834195633627, 263]"
1968,"[4125.783150888546, 2750.8428176049783, 270]"
1968,"[4128.611578013291, 2820.1392821612603, 274]"
1968,"[4127.197364450919, 2687.203207298189, 271]"
1968,"[4139.21817973109, 2813.7753211305812, 278]"
1968,"[4140.632393293463, 2672.353964893272, 275]"
1968,"[4134.975539043971, 2771.3489142593885, 280]"
1968,"[4122.247616982613, 2676.596605580391, 268]"
1968,"[4118.004976295493, 2834.9885245661776, 265]"
1968,"[4137.803966168717, 2714.7803717644647, 277]"
1968,"[4121.5405102014265, 2732.458041294128, 266]"
1968,"[4115.176549170747, 2709.1235175149723, 260]"
1968,"[4139.21817973109, 2728.9225073881958, 276]"
1968,"[4130.732898356851, 2743.064643011927, 275]"
1968,"[4124.368937326172, 2789.026583789052, 264]"
1968,"[4125.783150888545, 2770.641807478202, 275]"
1968,"[4115.1765491707465, 2769.934700697015, 264]"
1968,"[4111.641015264815, 2827.2103499731256, 265]"
1968,"[4144.167927199395, 2773.470234602948, 281]"
1969,"[3089.871716450253, 3806.553241916494, 188]"
1969,"[3055.2234841721124, 3784.632931699711, 181]"
1969,"[3108.9635995422896, 3835.5446199451426, 192]"
1969,"[3033.30317395533, 3806.553241916494, 175]"
1969,"[3056.6376977344853, 3780.3902910125917, 179]"
1969,"[3071.486940139403, 3809.38166904124, 183]"
1970,"[3507.771824131503, 3358.9546494254096, 125]"
1970,"[3512.7215715998086, 3314.406922210657, 112]"
1970,"[3525.4494936611663, 3328.549057834388, 127]"
1970,"[3519.0855326304873, 3323.599310366082, 123]"
1970,"[3529.6921343482854, 3324.306417147269, 126]"
1970,"[3526.8637072235397, 3293.193718775061, 120]"
1970,"[3488.679941039466, 3403.502376640162, 125]"
1970,"[3509.8931444750624, 3334.2059120838803, 121]"
1970,"[3504.23629022557, 3370.9754647055806, 124]"
1970,"[3505.6505037879433, 3344.105407020492, 122]"
1970,"[3528.985027567099, 3275.5160492453965, 115]"
1970,"[3512.0144648186224, 3333.4988053026937, 118]"
1970,"[3522.6210665364206, 3301.679000149299, 124]"
1970,"[3522.6210665364206, 3339.8627663333727, 128]"
1971,"[3108.9635995422905, 3856.757823380739, 253]"
1971,"[3116.0346673541558, 3844.029901319381, 255]"
1971,"[3106.8422791987305, 3856.0507165995523, 251]"
1971,"[3158.461074225348, 3739.3780977037723, 260]"
1971,"[3072.9011537017764, 3860.293357286672, 243]"
1971,"[3159.168181006535, 3946.5603845914306, 269]"
1971,"[3128.7625894155135, 3917.5690065627823, 263]"
1971,"[3097.6498910433056, 3954.3385591844826, 251]"
1971,"[3122.3986283848344, 3805.1390283541214, 251]"
1971,"[3100.4783181680514, 3862.4146776302314, 252]"
1971,"[3152.0971131946694, 3853.222289474806, 263]"
1971,"[3144.3189386016174, 3720.9933213929216, 255]"
1971,"[3090.57882323144, 3822.8166978837844, 245]"
1971,"[3161.9966081312814, 3947.9745981538035, 273]"
1971,"[3149.268686069923, 3952.2172388409226, 269]"
1971,"[3105.428065636357, 3888.5776285341335, 255]"
1971,"[3099.7712113868647, 3846.1512216629408, 250]"
1971,"[3072.1940469205892, 3877.9710268163353, 243]"
1971,"[3117.4488809165287, 3926.0542879370205, 260]"
1971,"[3126.6412690719535, 3796.6537469798823, 253]"
1971,"[3154.9255403194156, 3716.043573924616, 258]"
1971,"[3127.34837585314, 3948.68170493499, 263]"
1971,"[3138.662084352125, 3795.9466401986956, 256]"
1971,"[3102.5996385116114, 3905.548191282611, 254]"
1971,"[3065.1229791087244, 3945.8532778102435, 243]"
1971,"[3128.055482634327, 3912.6192590944765, 261]"
1971,"[3158.4610742253485, 3853.9293962559927, 266]"
1971,"[3130.1768029778864, 3679.981128084102, 247]"
1971,"[3061.587445202791, 3880.0923471598953, 238]"
1971,"[3087.7503961066936, 3951.5101320597364, 248]"
1971,"[3139.3691911333117, 3704.729865425631, 251]"
1971,"[3144.3189386016174, 3961.4096269963484, 269]"
1972,"[2980.270165366338, 3938.7822099983787, 217]"
1972,"[3002.190475583121, 3824.9380182273444, 223]"
1972,"[2966.1280297426074, 3933.1253557488862, 213]"
1972,"[2975.3204178980327, 3923.932967593461, 218]"
1972,"[2971.077777210913, 3993.229432149743, 217]"
1972,"[2974.613311116846, 3907.6695116261703, 216]"
1972,"[3021.2823586751583, 3852.51518269362, 229]"
1972,"[2988.0483399593904, 3973.430442276519, 224]"
1972,"[2986.634126397017, 3969.1878015894, 221]"
1972,"[2983.0985924910847, 3862.4146776302314, 215]"
1972,"[2973.9062043356594, 3976.258869401265, 215]"
1972,"[2990.16966030295, 3832.7161928203964, 219]"
1972,"[2997.2407281148153, 3923.2258608122747, 225]"
1972,"[2995.826514552443, 3969.8949083705866, 224]"
1972,"[2992.2909806465095, 3851.808075912433, 219]"
1972,"[2951.9858941188763, 3917.569006562782, 209]"
1972,"[2985.9270196158313, 3926.0542879370205, 220]"
1972,"[3017.0397179880392, 3822.8166978837844, 227]"
1972,"[2980.9772721475247, 3947.9745981538035, 221]"
1972,"[2948.4503602129435, 3921.1045404687147, 209]"
1972,"[3016.332611206852, 3864.535997973791, 229]"
1972,"[3005.0189027078677, 3854.636503037179, 225]"
1972,"[2950.5716805565035, 3931.711142186513, 209]"
1976,"[3833.7480502585013, 3096.6180336052003, 277]"
1976,"[3815.3632739476507, 3086.7185386685887, 265]"
1976,"[3832.3338366961284, 3073.990616607231, 279]"
1976,"[3852.839933350538, 3040.756597891463, 283]"
1976,"[3829.505409571382, 3083.890111543842, 271]"
1976,"[3832.333836696128, 3065.5053352329924, 277]"
1976,"[3848.597292663419, 3061.9698013270595, 288]"
1976,"[3819.60591463477, 3051.3631996092613, 261]"
1976,"[3844.3546519762995, 3081.768791200283, 284]"
1976,"[3835.869370602061, 3006.8154723945086, 272]"
1976,"[3828.091196009009, 3068.333762357738, 276]"
1976,"[3850.7186130069786, 3047.1205589221418, 283]"
1976,"[3843.6475451951133, 3062.676908108246, 284]"
1976,"[3829.5054095713817, 3088.1327522309616, 280]"
1976,"[3840.1120112891804, 3080.3545776379096, 287]"
1976,"[3828.7983027901955, 3026.614462267732, 267]"
1977,"[4446.809629547238, 2489.2133085659557, 251]"
1977,"[4461.658871952156, 2422.038164353234, 254]"
1977,"[4443.981202422492, 2483.5564543164637, 247]"
1977,"[4445.395415984865, 2407.1889219483164, 237]"
1977,"[4446.102522766052, 2409.310242291876, 236]"
1977,"[4453.173590577917, 2477.1924932857846, 249]"
1977,"[4436.20302782944, 2471.535639036292, 236]"
1977,"[4441.152775297745, 2383.147291387974, 238]"
1977,"[4443.274095641305, 2501.234123846127, 242]"
1977,"[4444.688309203679, 2427.695018602726, 243]"
1977,"[4438.324348173, 2412.845776197809, 236]"
1977,"[4447.5167363284245, 2414.9670965413684, 235]"
1977,"[4438.324348173, 2388.804145637466, 231]"
1977,"[4431.253280361134, 2404.36049482357, 234]"
1977,"[4449.6380566719845, 2436.8874067581514, 250]"
1978,"[2307.1045096767452, 4706.70017436697, 47]"
1978,"[2329.731926674715, 4597.805730064241, 35]"
1978,"[2344.581169079632, 4530.630585851519, 16]"
1978,"[2372.1583335459077, 4477.597577262528, 38]"
1978,"[2297.2050147401333, 4719.428096428327, 33]"
1978,"[2344.581169079632, 4508.003168853549, 25]"
1978,"[2282.355772335216, 4795.088522015288, 49]"
1978,"[2280.941558772843, 4758.318969393587, 32]"
1978,"[2360.137518265736, 4513.6600231030425, 47]"
1978,"[2363.673052171669, 4528.509265507959, 46]"
1978,"[2357.30909114099, 4530.630585851519, 42]"
1978,"[2344.5811690796318, 4486.789965417953, 15]"
1978,"[2301.447655427253, 4692.558038743238, 42]"
1978,"[2349.530916547938, 4563.864604567287, 37]"
1978,"[2283.7699858975893, 4793.674308452914, 45]"
1978,"[2353.066450453871, 4491.032606105072, 22]"
1978,"[2312.0542571450505, 4691.850931962052, 40]"
1978,"[2358.723304703363, 4499.517887479311, 26]"
1978,"[2307.8116164579314, 4687.6082912749325, 44]"
1978,"[2313.4684707074243, 4598.512836845428, 13]"
1978,"[2343.1669555172593, 4594.270196158308, 53]"
1978,"[2313.468470707424, 4571.642779160338, 9]"
1978,"[2295.7908011777604, 4688.315398056118, 26]"
1978,"[2345.288275860819, 4596.391516501868, 55]"
1978,"[2309.9329368014915, 4617.604719937464, 18]"
1978,"[2337.5101012677665, 4602.755477532546, 44]"
1978,"[2337.510101267767, 4615.483399593904, 57]"
1978,"[2326.9034995499683, 4640.232136935434, 49]"
1978,"[2266.7994231491116, 4813.473298326138, 42]"
1978,"[2372.865440327094, 4488.204178980326, 48]"
1978,"[2353.066450453871, 4598.512836845427, 58]"
1978,"[2372.865440327094, 4520.731090914907, 53]"
1978,"[2309.225830020305, 4628.2113216552625, 20]"
1978,"[2314.882684269797, 4623.968680968143, 18]"
1978,"[2362.2588386092957, 4510.124489197109, 30]"
1978,"[2369.3299064211615, 4487.497072199139, 43]"
1978,"[2321.2466453004763, 4652.960058996791, 50]"
1978,"[2352.359343672684, 4508.710275634736, 35]"
1978,"[2382.057828482519, 4471.940723013035, 42]"
1978,"[2284.477092678776, 4729.327591364939, 35]"
1978,"[2343.8740622984456, 4596.391516501868, 53]"
1978,"[2363.673052171669, 4524.26662482084, 53]"
1978,"[2281.6486655540293, 4713.771242178835, 28]"
1978,"[2307.8116164579314, 4681.95143702544, 40]"
1978,"[2317.0040046133568, 4579.42095375339, 14]"
1978,"[2297.2050147401333, 4698.214892992731, 29]"
1978,"[2353.7735572350575, 4558.207750317794, 48]"
1978,"[2338.217208048953, 4563.864604567287, 35]"
1978,"[2373.572547108281, 4479.011790824901, 37]"
1978,"[2353.773557235057, 4510.124489197109, 33]"
1978,"[2350.2380233291246, 4493.861033229818, 27]"
1978,"[2332.5603537994607, 4587.90623512763, 33]"
1978,"[2289.4268401470817, 4735.691552395618, 30]"
1978,"[2365.7943725152286, 4496.689460354564, 33]"
1978,"[2374.279653889467, 4541.944294350504, 52]"
1978,"[2382.764935263706, 4495.275246792191, 47]"
1978,"[2317.0040046133568, 4604.876797876106, 20]"
1978,"[2333.2674605806474, 4639.525030154247, 49]"
1978,"[2352.359343672684, 4559.621963880168, 56]"
1978,"[2372.1583335459077, 4542.65140113169, 51]"
1978,"[2282.355772335216, 4730.034698146125, 34]"
1978,"[2314.1755774886105, 4593.563089377121, 10]"
1978,"[2357.30909114099, 4509.4173824159225, 40]"
1978,"[2275.2847045233502, 4793.674308452914, 44]"
1978,"[2326.196392768782, 4628.2113216552625, 45]"
1978,"[2305.690296114372, 4672.759048870015, 33]"
1978,"[2347.4095962043784, 4556.086429974234, 47]"
1978,"[2361.551731828109, 4469.8194026694755, 25]"
1978,"[2324.7821792064087, 4578.713846972204, 18]"
1978,"[2289.4268401470813, 4725.792057459006, 38]"
1978,"[2352.359343672684, 4528.509265507959, 43]"
1978,"[2269.6278502738583, 4768.218464330199, 34]"
1978,"[2317.0040046133568, 4679.83011668188, 52]"
1978,"[2317.7111113945434, 4619.726040281024, 28]"
1978,"[2314.1755774886105, 4635.989496248314, 22]"
1980,"[3251.7991693419726, 3603.613595715955, 201]"
1980,"[3263.1128778409575, 3599.370955028836, 204]"
1980,"[3267.3555185280766, 3582.4003922803586, 205]"
1980,"[3263.819984622144, 3588.7643533110377, 204]"
1980,"[3258.8702371538384, 3585.2288194051043, 202]"
1980,"[3248.9707422172264, 3588.0572465298505, 199]"
1980,"[3268.76973209045, 3633.3120805257895, 207]"
1981,"[4085.478064360912, 2757.2067786356574, 217]"
1981,"[4109.519694921255, 2764.277846447523, 242]"
1981,"[4113.055228827188, 2803.168719412783, 250]"
1981,"[4090.4278118292186, 2879.5362517809303, 232]"
1981,"[4110.226801702442, 2790.4407973514253, 245]"
1981,"[4105.984161015323, 2832.867204222618, 245]"
1981,"[4064.9719677065027, 2873.879397531438, 227]"
1981,"[4098.913093203457, 2766.3991667910823, 235]"
1981,"[4122.247616982613, 2743.0646430119264, 254]"
1981,"[4111.641015264815, 2767.8133803534556, 254]"
1981,"[4097.4988796410835, 2787.6123702266786, 216]"
1981,"[4087.599384704472, 2861.15147547008, 240]"
1981,"[4072.043035518368, 2882.3646789056766, 222]"
1981,"[4086.1851711420986, 2760.7423125415903, 233]"
1981,"[4097.4988796410835, 2738.114895543621, 235]"
1981,"[4079.82121011142, 2818.0179618177003, 235]"
1981,"[4112.348122046002, 2744.4788565742997, 250]"
1981,"[4105.984161015322, 2813.0682143493946, 242]"
1981,"[4067.8003948312485, 2883.7788924680494, 225]"
1981,"[4061.43643380057, 2897.213921310594, 225]"
1981,"[4094.6704525163377, 2767.8133803534556, 238]"
1981,"[4083.356744017353, 2779.1270888524405, 220]"
1981,"[4093.96334573515, 2769.934700697015, 243]"
